id,activity,application,application_id,attachments,attachments.0.content_scan_version,attachments.0.content_type,attachments.0.filename,attachments.0.height,attachments.0.id,attachments.0.placeholder,attachments.0.placeholder_version,attachments.0.proxy_url,attachments.0.size,attachments.0.url,attachments.0.width,author.accent_color,author.avatar,author.avatar_decoration_data,author.banner,author.banner_color,author.clan,author.collectibles,author.discriminator,author.display_name_styles,author.flags,author.global_name,author.id,author.primary_guild,author.public_flags,author.username,call,channel_id,components,content,date,edited_timestamp,embeds,flags,interaction,mention_channels,mention_everyone,mentions,message_reference,nonce,pinned,position,reactions,referenced_message,resolved,role_subscription_data,sticker_items,stickers,thread,thread.bitrate,thread.flags,thread.guild_id,thread.id,thread.last_message_id,thread.member_count,thread.member_ids_preview.0,thread.member_ids_preview.1,thread.message_count,thread.name,thread.owner_id,thread.parent_id,thread.rate_limit_per_user,thread.rtc_region,thread.thread_metadata.archive_timestamp,thread.thread_metadata.archived,thread.thread_metadata.auto_archive_duration,thread.thread_metadata.create_timestamp,thread.thread_metadata.locked,thread.total_message_sent,thread.type,thread.user_limit,timestamp,tts,type,userName,webhook_id
1262156843497820160,,,,,,,,,,,,,,,,,7e8c75861a717a11a9fc6ce29d57f23f,,,,,,0,,0,Tokisan Games,455610038350774273,,0,tokisangames,,1262098479451340872,,"But once you fix the mesh and replace it in the asset dock, it will replace those on the ground.",2024-07-14T21:20:41.230Z,,,0,,,false,,,,false,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-14T21:20:41.230000+00:00,false,0,tokisangames,
1262156581081186374,,,,,,,,,,,,,,,,,7e8c75861a717a11a9fc6ce29d57f23f,,,,,,0,,0,Tokisan Games,455610038350774273,,0,tokisangames,,1262098479451340872,,Hold ctrl to remove the type selected,2024-07-14T21:19:38.665Z,,,0,,,false,,,,false,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-14T21:19:38.665000+00:00,false,0,tokisangames,
1262124893130985684,,,,,,,,,,,,,,,,,08023755c6e4a3f9a526354c15039cf5,,,,,,0,,0,Erkin Tek,493667587646029825,,0,nerkn,,1262098479451340872,,how can I remove those already added?,2024-07-14T19:13:43.669Z,,,0,,,false,,,,false,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-14T19:13:43.669000+00:00,false,0,nerkn,
1262108669009596458,,,,,,,,,,,,,,,,,7e8c75861a717a11a9fc6ce29d57f23f,,,,,,0,,0,Tokisan Games,455610038350774273,,0,tokisangames,,1262098479451340872,,"Read the instancer documentation page on transforms.
Your meshes are inconsistent and not scaled properly, with centered origins and neutral transforms.
Clean them up. Take them into blender, scale them to real world units, reset the origins, and apply the transforms so they get imported with neutral transforms. Our tool is placing them exactly as the mesh was designed, without any transforms applied. So if they look odd, it's because they are.",2024-07-14T18:09:15.537Z,2024-07-14T18:10:17.592000+00:00,,0,,,false,,,,false,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-14T18:09:15.537000+00:00,false,0,tokisangames,
1262099094751678485,,,,,,,,,,,,,,,,,08023755c6e4a3f9a526354c15039cf5,,,,,,0,,0,Erkin Tek,493667587646029825,,0,nerkn,,1262098479451340872,,"scale is 100%, other is +- 20%",2024-07-14T17:31:12.856Z,,,0,,,false,,,,false,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-14T17:31:12.856000+00:00,false,0,nerkn,
1262098915961081936,,,,,,,,,,,,,,,,,08023755c6e4a3f9a526354c15039cf5,,,,,,0,,0,Erkin Tek,493667587646029825,,0,nerkn,,1262098479451340872,,"little tree added normally to scene, and height should be around 2meters",2024-07-14T17:30:30.229Z,,,0,,,false,,,,false,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-14T17:30:30.229000+00:00,false,0,nerkn,
1262098778534576280,,,,,,,,,,,,,,,,,08023755c6e4a3f9a526354c15039cf5,,,,,,0,,0,Erkin Tek,493667587646029825,,0,nerkn,,1262098479451340872,,"when I try to add bushes, they are also huge and spread to kms far away",2024-07-14T17:29:57.464Z,,,0,,,false,,,,false,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-14T17:29:57.464000+00:00,false,0,nerkn,
1262098602759557193,,,,,1,image/png,image.png,339,1262098602717609996,pEgFDYT2fEV9p2iPhXinfKZwgvK4,1,https://media.discordapp.net/attachments/1262098479451340872/1262098602717609996/image.png?ex=69652f6b&is=6963ddeb&hm=691b5d2df0e7228fd94436201881f9599223610b9af056974400e0d8aa006358&,295291,https://cdn.discordapp.com/attachments/1262098479451340872/1262098602717609996/image.png?ex=69652f6b&is=6963ddeb&hm=691b5d2df0e7228fd94436201881f9599223610b9af056974400e0d8aa006358&,491,,08023755c6e4a3f9a526354c15039cf5,,,,,,0,,0,Erkin Tek,493667587646029825,,0,nerkn,,1262098479451340872,,,2024-07-14T17:29:15.556Z,,,0,,,false,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-14T17:29:15.556000+00:00,false,0,nerkn,
1262098479451340872,,,,,1,image/png,image.png,728,1262098479216590939,EwgGFoYGqpRvlWmkecZ5h3Z4VmnAJAs=,1,https://media.discordapp.net/attachments/1130291534802202735/1262098479216590939/image.png?ex=69652f4e&is=6963ddce&hm=c14dacc7bf49daeeebed52c69cc717b592bfeeac0f32a3edeeb52aa3c28a9356&,655287,https://cdn.discordapp.com/attachments/1130291534802202735/1262098479216590939/image.png?ex=69652f4e&is=6963ddce&hm=c14dacc7bf49daeeebed52c69cc717b592bfeeac0f32a3edeeb52aa3c28a9356&,811,,08023755c6e4a3f9a526354c15039cf5,,,,,,0,,0,Erkin Tek,493667587646029825,,0,nerkn,,1130291534802202735,,"Hi Tokisans,
my meshes got wild",2024-07-14T17:28:46.157Z,,,32,,,false,,,,false,,,,,,,,,64000,0,691957978680786944,1262098479451340872,1262156843497820160,2,493667587646029825,455610038350774273,8,"Hi Tokisans,",493667587646029825,1130291534802202735,0,,2024-07-17T04:34:46.020000+00:00,true,4320,2024-07-14T17:29:14.514000+00:00,false,8,11,0,2024-07-14T17:28:46.157000+00:00,false,0,nerkn,
