id,activity,application,application_id,attachments,attachments.0.content_scan_version,attachments.0.content_type,attachments.0.filename,attachments.0.height,attachments.0.id,attachments.0.placeholder,attachments.0.placeholder_version,attachments.0.proxy_url,attachments.0.size,attachments.0.url,attachments.0.width,author.accent_color,author.avatar,author.avatar_decoration_data,author.avatar_decoration_data.asset,author.avatar_decoration_data.expires_at,author.avatar_decoration_data.sku_id,author.banner,author.banner_color,author.clan,author.collectibles,author.discriminator,author.display_name_styles,author.flags,author.global_name,author.id,author.primary_guild,author.public_flags,author.username,call,channel_id,components,content,date,edited_timestamp,embeds,flags,interaction,mention_channels,mention_everyone,mentions,mentions.0.accent_color,mentions.0.avatar,mentions.0.avatar_decoration_data,mentions.0.banner,mentions.0.banner_color,mentions.0.clan,mentions.0.collectibles,mentions.0.discriminator,mentions.0.display_name_styles,mentions.0.flags,mentions.0.global_name,mentions.0.id,mentions.0.primary_guild,mentions.0.public_flags,mentions.0.username,message_reference,message_reference.channel_id,message_reference.guild_id,message_reference.message_id,message_reference.type,nonce,pinned,position,reactions,reactions.0.burst_colors,reactions.0.burst_count,reactions.0.burst_me,reactions.0.count,reactions.0.count_details.burst,reactions.0.count_details.normal,reactions.0.emoji.id,reactions.0.emoji.name,reactions.0.me,reactions.0.me_burst,referenced_message,referenced_message.attachments,referenced_message.author.accent_color,referenced_message.author.avatar,referenced_message.author.avatar_decoration_data,referenced_message.author.banner,referenced_message.author.banner_color,referenced_message.author.clan,referenced_message.author.collectibles,referenced_message.author.discriminator,referenced_message.author.display_name_styles,referenced_message.author.flags,referenced_message.author.global_name,referenced_message.author.id,referenced_message.author.primary_guild,referenced_message.author.public_flags,referenced_message.author.username,referenced_message.channel_id,referenced_message.components,referenced_message.content,referenced_message.edited_timestamp,referenced_message.embeds,referenced_message.flags,referenced_message.id,referenced_message.mention_everyone,referenced_message.mention_roles,referenced_message.mentions,referenced_message.pinned,referenced_message.timestamp,referenced_message.tts,referenced_message.type,resolved,role_subscription_data,sticker_items,stickers,thread,thread.bitrate,thread.flags,thread.guild_id,thread.id,thread.last_message_id,thread.member_count,thread.member_ids_preview.0,thread.member_ids_preview.1,thread.member_ids_preview.2,thread.message_count,thread.name,thread.owner_id,thread.parent_id,thread.rate_limit_per_user,thread.rtc_region,thread.thread_metadata.archive_timestamp,thread.thread_metadata.archived,thread.thread_metadata.auto_archive_duration,thread.thread_metadata.create_timestamp,thread.thread_metadata.locked,thread.total_message_sent,thread.type,thread.user_limit,timestamp,tts,type,userName,webhook_id
1229234754054783107,,,,,,,,,,,,,,,,,e955c3c3ade60d9de34b5735fb826ef2,,a_82442053e3da77f379586817b2709365,1768507200,1440174638930853950,,,,,0,,0,Manny,204727418693484544,,0,mannythatfox,,1229166130824876103,,Thank you!,2024-04-15T01:00:03.444Z,,,0,,,false,,,dec0db347cdf871808cce79c0f2cb304,,,,,,0,,0,Snowminx,328049177374490624,,0,snowminx,,1229166130824876103,691957978680786944,1229167480082006128,0,,false,2,,,,,,,,,,,,,,,dec0db347cdf871808cce79c0f2cb304,,,,,,0,,0,Snowminx,328049177374490624,,0,snowminx,1229166130824876103,,"Sorry this is off topic but this is so cute, it looks like a platformer",,,0,1229167480082006128,false,,,false,2024-04-14T20:32:44.079000+00:00,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-04-15T01:00:03.444000+00:00,false,19,mannythatfox,
1229169076421529733,,,,,,,,,,,,,,,,,25fd1285287561dee4d39d9ac6f16e8c,,,,,,,,,0,,0,Xtarsia,188054719481118720,,0,xtarsia,,1229166130824876103,,"it does look pretty great, giving me banjo kazooie vibes!",2024-04-14T20:39:04.676Z,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,false,1,,,0,false,2,0,2,,❤️,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-04-14T20:39:04.676000+00:00,false,0,xtarsia,
1229167480082006128,,,,,,,,,,,,,,,,,dec0db347cdf871808cce79c0f2cb304,,,,,,,,,0,,0,Snowminx,328049177374490624,,0,snowminx,,1229166130824876103,,"Sorry this is off topic but this is so cute, it looks like a platformer",2024-04-14T20:32:44.079Z,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,false,,,,0,false,2,0,2,,❤️,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-04-14T20:32:44.079000+00:00,false,0,snowminx,
1229166130824876103,,,,,2,image/png,image.png,546,1229166130568888441,1+oFLIR2BWRqqauaZqpkn2oHRg==,1,https://media.discordapp.net/attachments/1130291534802202735/1229166130568888441/image.png?ex=6965592a&is=696407aa&hm=150b8f06fdaad1b7d69908936259809456bd307c2b63efbb962a3df120909598&,968206,https://cdn.discordapp.com/attachments/1130291534802202735/1229166130568888441/image.png?ex=6965592a&is=696407aa&hm=150b8f06fdaad1b7d69908936259809456bd307c2b63efbb962a3df120909598&,1045,,e955c3c3ade60d9de34b5735fb826ef2,,a_82442053e3da77f379586817b2709365,1768507200,1440174638930853950,,,,,0,,0,Manny,204727418693484544,,0,mannythatfox,,1130291534802202735,,that wasn't too bad,2024-04-14T20:27:22.391Z,,,32,,,false,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64000,0,691957978680786944,1229166130824876103,1229234754054783107,3,204727418693484544,188054719481118720,328049177374490624,3,Off topic,328049177374490624,1130291534802202735,0,,2024-05-15T01:03:31.238000+00:00,true,4320,2024-04-14T20:32:43.635000+00:00,false,3,11,0,2024-04-14T20:27:22.391000+00:00,false,0,mannythatfox,
